date,level,slope,curvature,lambda,ns_fit_rmse
1987-09-30,10.011065927896762,-3.3635403537624478,6.608775445579854e-05,1.5387188239315033,0.08574777193937043
1987-10-31,9.935076325746403,-3.2117552620688743,0.00011896360019166555,1.278333340330698,0.03232026200793584
1987-11-30,9.368372789113666,-3.3649388619024485,1.5045566678602035e-05,1.3410115797243514,0.04633516470079245
1987-12-31,9.182938133603761,-3.323971842109543,1.176253416980801e-05,0.9056535127825454,0.14313405158069548
1988-01-31,6.967202741828094,-0.6072202123640551,7.5399480624684925,6.784694927876613,0.12351172339306768
1988-02-29,4.309961996691373,1.8111484711446855,11.36331655888423,10.0,0.10229307185126944
1988-03-31,4.536927588660003,1.6145588623004223,11.649398024347057,10.0,0.10031764499881873
1988-04-30,5.283838628854125,1.0537732443084649,11.180477799259151,9.116090281874552,0.11903878826265828
1988-05-31,9.293420487862143,-3.043507656000942,-2.5699189138094197e-06,1.101242514903321,0.18408693900373937
1988-06-30,9.06820771359024,-2.7811475257048754,2.1253367681289046e-06,0.9051464280501454,0.14039427228851084
1988-07-31,9.180977716950293,-2.4848943461471165,-5.665780955764335e-06,0.9328496516048901,0.17946693774062303
1988-08-31,9.311148079973844,-1.9811606654533798,5.545231510888099e-07,0.9777867360380843,0.1376572921335924
1988-09-30,9.060432599518384,-1.5507102899532015,3.1076817560519235e-05,1.2032829756050956,0.100891635953766
1988-10-31,8.874883638016321,-1.3086522013915607,2.824481360178895e-06,1.37606588566719,0.11234381738273674
1988-11-30,8.934562811294317,-0.9147024213119951,0.00010998839508416186,1.1985428262695745,0.07836456580763124
1988-12-31,8.842349787275177,-0.9872565682430978,1.5045951782688078,0.42361188118445925,0.076382264614071
1989-01-31,8.445977578797347,0.07916382270869712,1.956346343521568,2.0962912937847973,0.08232262656766531
1989-02-28,8.589611459361532,0.1685780723306968,1.8080197845962767,1.6522481599922785,0.06820368851693967
1989-03-31,8.795318166811501,0.2679483666546165,2.199859802336365,1.0868084162013072,0.05688038235729166
1989-04-30,8.726125291260114,0.14105160781633747,1.9293262931145452,0.9339708206750957,0.05715191537413997
1989-05-31,8.64158387844178,-0.012372196713184286,1.0890748608670127,0.4825449677677873,0.04001722110457828
1989-06-30,8.124344518238644,0.5785830566428342,-0.19117047220037658,0.9457172194561649,0.046164290118624995
1989-07-31,8.067544330284544,0.2817806992658273,-1.561253483947761,1.1464810205318603,0.051393946946486364
1989-08-31,8.055124218522906,0.16069171310403577,-0.41040648174282757,1.8010828472765354,0.04363007555189284
1989-09-30,8.072325216638037,-0.3309129328697688,0.9628308841229114,0.18485822484817474,0.03249956525977233
1989-10-31,7.902253100870413,-0.8598147806180667,1.73595395950507,0.1106000517586701,0.05564869593035894
1989-11-30,7.872006356898556,0.28108627042277756,-1.00517949514629,0.8709117022038307,0.029760906880857987
1989-12-31,7.905510214352235,0.20227959609267918,-1.125420408357336,1.0428314236972258,0.009378799518155912
1990-01-31,8.225536735183786,-0.1537188392148959,-0.7395686492948537,0.8156143167408996,0.007246510277636918
1990-02-28,8.47803124451852,-0.4329857122517923,-0.45932930140372585,0.7126585996227662,0.015181932758028737
1990-03-31,8.50063808423658,-0.5766273554186754,0.5772505447709917,0.8291303913687628,0.0354870350285153
1990-04-30,8.700856840718318,-1.2198420149121953,-2.54274710122866e-06,0.21931700989851047,0.0564406058097045
1990-05-31,8.546643774888917,-0.44111961901651153,1.0541518897050326,3.4448053002603416,0.04579718901701297
1990-06-30,7.72640249572942,0.2617291338879359,2.0214724752750173,8.31572515209166,0.05379356214919554
1990-07-31,8.46905591193438,-0.49263757118839774,-1.1781786972718464,0.5820047305370553,0.052827442363386955
1990-08-31,8.93094365940671,-1.1458529002669708,-1.7910725572409985,0.9065672851459227,0.07397051015611796
1990-09-30,9.090999606808099,-1.4515373909078748,-1.5752961651094497,0.9827713030715299,0.10755065134646456
1990-10-31,8.943584986829196,-1.519097995356579,-1.4617685622046117,1.0909058117973376,0.10024309883885046
1990-11-30,8.657870434105995,-1.4877445406072352,-1.3842675779204865,1.2034235171345242,0.08628832776233714
1990-12-31,8.352206562646204,-1.4108667306625011,-1.3159870034656285,1.177367599078263,0.082325692015931
1991-01-31,8.42138447672399,-2.0277072978897546,-1.431826122116911,1.0321887177481506,0.09664204280368695
1991-02-28,8.227710521708126,-2.2444083589959503,-1.585519746366219,0.9823969296631213,0.10162588519669817
1991-03-31,7.960822698054182,-2.0503131904481404,3.8480548146201943,4.464971038179094,0.058403181046758006
1991-04-30,7.743686402970759,-2.0998871372659136,4.441543005189676,4.416547926164209,0.06855577501996679
1991-05-31,7.89593430682086,-2.5126325801960547,4.573494514553432,4.17700466770734,0.06164988406223454
1991-06-30,8.454475278638528,-2.939344028117813,3.1973319980994566,3.0965235022470665,0.056338123917617666
1991-07-31,8.437571317650614,-2.9365330130257687,3.310662718409668,3.351584477265302,0.026779088034689848
1991-08-31,8.472071270279178,-3.182125977721065,-2.501804669793889,0.9356315343853046,0.09651219067739991
1991-09-30,8.318835925169163,-3.2063353992965298,-2.4301130014287455,1.0324880231999654,0.07968745042131048
1991-10-31,8.387117717792353,-3.5033684160779837,-2.52104623475226,1.2476410870515056,0.08179249773212678
1991-11-30,8.464290723420174,-3.975106906347422,-3.0931463613391337,1.2437160949369597,0.10665014090340998
1991-12-31,8.347133939940756,-4.375166153778019,-3.5284051420355413,1.310036569156707,0.13022657133978813
1992-01-31,8.259458038075405,-4.668780561949579,-3.3960987321714646,1.1695642478703183,0.0695868389242118
1992-02-29,8.552710267470625,-5.025481396191585,-3.0653080785639246,1.1585796378794226,0.04154140297503375
1992-03-31,8.52792151506129,-4.832597583867802,-2.0860261333434336,1.094728659211615,0.027879606269047848
1992-04-30,8.631855888211268,-5.258644219018896,-2.80590529359308,1.1133629792507151,0.04345411166137521
1992-05-31,8.603772464604024,-5.360648691892019,-2.8777373362926957,1.1593266600451901,0.03760258427477212
1992-06-30,8.653057442433619,-5.278475462609296,-2.8198188507965023,1.3765197702211627,0.02421298046847322
1992-07-31,8.43843362599643,-5.423690123515197,-4.1127914107740144,1.3589529232807775,0.12235318571706716
1992-08-31,8.293635228392008,-5.386756029321991,-3.9565164053135264,1.4455890950863068,0.1055704354907051
1992-09-30,8.246135821431405,-5.567183539878021,-4.450117728512451,1.440356109968,0.16937567253197489
1992-10-31,8.592291532648689,-5.8510852399871816,-3.9110231764254575,1.6025911767670311,0.07572657956340383
1992-11-30,8.495809473440119,-5.520454444158567,-3.0562315797612065,1.4406469998306928,0.00035068378905158445
1992-12-31,8.202891996543967,-5.180885707518768,-2.933750562249852,1.3033851158008467,0.000893989331866033
1993-01-31,8.240612569871885,-5.288767702057126,-3.62979650776303,1.381240428082573,0.0006620389788413033
1993-02-28,8.193551055551021,-5.294435812404602,-3.3895088954948966,1.7589195346438764,0.00021933274701030272
1993-03-31,7.95328448321043,-4.9601612630101775,-3.8617798639145753,1.7247924891415378,0.00025813816157587983
